community_id,filename,building_ratio,is_building_likely
847525,847525_01.jpg,0.055546875,0
846373,846373_00.jpg,0.175390625,1
846373,846373_01.jpg,0.0177734375,0
846605,846605_00.jpg,0.1864453125,1
846605,846605_01.jpg,0.1439453125,1
846967,846967_00.jpg,0.0,0
846967,846967_01.jpg,0.2391796875,1
248958,248958_00.jpg,0.0280859375,0
248958,248958_01.jpg,0.0,0
847030,847030_00.jpg,0.0,0
847030,847030_01.jpg,0.0,0
847126,847126_00.jpg,0.0,0
847126,847126_01.jpg,0.1585546875,1
310611,310611_00.jpg,0.28578125,1
310611,310611_01.jpg,0.0,0
847182,847182_00.jpg,0.053671875,0
847182,847182_01.jpg,0.0,0
1265280,1265280_00.jpg,0.025703125,0
1265280,1265280_01.jpg,0.1216796875,1
1266939,1266939_00.jpg,0.0,0
1266939,1266939_01.jpg,0.178359375,1
1266934,1266934_00.jpg,0.0350390625,0
1266934,1266934_01.jpg,0.07140625,0
1266846,1266846_00.jpg,0.019453125,0
1266846,1266846_01.jpg,0.070703125,0
1266975,1266975_00.jpg,0.0,0
1266975,1266975_01.jpg,0.0883984375,1
1267470,1267470_00.jpg,0.1629296875,1
1267470,1267470_01.jpg,0.18671875,1
1269731,1269731_00.jpg,0.0820703125,1
1269731,1269731_01.jpg,0.1126171875,1
1272571,1272571_00.jpg,0.264140625,1
1272570,1272570_00.jpg,0.264140625,1
1280529,1280529_00.jpg,0.1088671875,1
1280529,1280529_01.jpg,0.0,0
1281349,1281349_00.jpg,0.264140625,1
1282211,1282211_00.jpg,0.099140625,1
1282211,1282211_01.jpg,0.1048046875,1
1282212,1282212_00.jpg,0.0815234375,1
1282212,1282212_01.jpg,0.1139453125,1
1283894,1283894_00.jpg,0.168828125,1
1283894,1283894_01.jpg,0.0,0
1284557,1284557_00.jpg,0.053046875,0
1284557,1284557_01.jpg,0.0,0
1284559,1284559_00.jpg,0.0643359375,0
1284559,1284559_01.jpg,0.03859375,0
1284560,1284560_00.jpg,0.0,0
1284560,1284560_01.jpg,0.0,0
1282196,1282196_00.jpg,0.0239453125,0
1282197,1282197_00.jpg,0.151953125,1
1282197,1282197_01.jpg,0.0,0
1283888,1283888_00.jpg,0.0589453125,0
1283888,1283888_01.jpg,0.159453125,1
1284534,1284534_00.jpg,0.264140625,1
1285033,1285033_00.jpg,0.124609375,1
1285033,1285033_01.jpg,0.073515625,0
1288378,1288378_00.jpg,0.264140625,1
1289259,1289259_00.jpg,0.0046875,0
1289259,1289259_01.jpg,0.0,0
1289261,1289261_00.jpg,0.264140625,1
1290775,1290775_00.jpg,0.0437890625,0
1290775,1290775_01.jpg,0.031796875,0
1290749,1290749_00.jpg,0.264140625,1
1290766,1290766_00.jpg,0.0548828125,0
1290766,1290766_01.jpg,0.1760546875,1
1293581,1293581_00.jpg,0.264140625,1
1297438,1297438_00.jpg,0.264140625,1
1305176,1305176_00.jpg,0.264140625,1
1305064,1305064_00.jpg,0.264140625,1
1308129,1308129_00.jpg,0.119140625,1
1308129,1308129_01.jpg,0.0259375,0
1308128,1308128_00.jpg,0.264140625,1
1309870,1309870_00.jpg,0.0,0
1309870,1309870_01.jpg,0.0812109375,1
1311253,1311253_00.jpg,0.264140625,1
1313147,1313147_00.jpg,0.264140625,1
1315275,1315275_00.jpg,0.0515234375,0
1315275,1315275_01.jpg,0.0009375,0
1317564,1317564_00.jpg,0.060234375,0
1373537,1373537_00.jpg,0.053203125,0
1373537,1373537_01.jpg,0.0,0
1377558,1377558_00.jpg,0.264140625,1
988161,988161_00.jpg,0.0,0
988161,988161_01.jpg,0.031484375,0
988241,988241_00.jpg,0.0482421875,0
988241,988241_01.jpg,0.0,0
988229,988229_00.jpg,0.0,0
988229,988229_01.jpg,0.0,0
988212,988212_00.jpg,0.0,0
988212,988212_01.jpg,0.1659375,1
988206,988206_00.jpg,0.0682421875,0
988206,988206_01.jpg,0.146796875,1
1000674,1000674_00.jpg,0.039609375,0
1000674,1000674_01.jpg,0.10671875,1
1000676,1000676_00.jpg,0.2287109375,1
1000676,1000676_01.jpg,0.166328125,1
1000704,1000704_00.jpg,0.0623046875,0
1000704,1000704_01.jpg,0.0369140625,0
1000737,1000737_00.jpg,0.032265625,0
1000737,1000737_01.jpg,0.228671875,1
1000706,1000706_00.jpg,0.264140625,1
1000650,1000650_00.jpg,0.0,0
1000650,1000650_01.jpg,0.0194140625,0
1001522,1001522_00.jpg,0.1431640625,1
1001522,1001522_01.jpg,0.0,0
1001523,1001523_00.jpg,0.0,0
1001523,1001523_01.jpg,0.0376953125,0
1018331,1018331_00.jpg,0.264140625,1
1051212,1051212_00.jpg,0.0652734375,0
1051212,1051212_01.jpg,0.0315625,0
1051214,1051214_00.jpg,0.264140625,1
1050871,1050871_00.jpg,0.264140625,1
1050872,1050872_00.jpg,0.02859375,0
1050872,1050872_01.jpg,0.004921875,0
1050873,1050873_00.jpg,0.0485546875,0
1050873,1050873_01.jpg,0.0744921875,0
1050874,1050874_00.jpg,0.264140625,1
1305072,1305072_00.jpg,0.256171875,1
1305072,1305072_01.jpg,0.0637109375,0
1308136,1308136_00.jpg,0.0037890625,0
1308136,1308136_01.jpg,0.0315625,0
1313148,1313148_00.jpg,0.0998046875,1
1313148,1313148_01.jpg,0.164921875,1
1315277,1315277_00.jpg,0.0,0
1315277,1315277_01.jpg,0.0908984375,1
1317248,1317248_00.jpg,0.0246875,0
1317248,1317248_01.jpg,0.0297265625,0
1317247,1317247_00.jpg,0.0,0
1317247,1317247_01.jpg,0.0,0
1319141,1319141_00.jpg,0.042421875,0
1319141,1319141_01.jpg,0.0848046875,1
1372750,1372750_00.jpg,0.1320703125,1
1372750,1372750_01.jpg,0.19875,1
1376432,1376432_00.jpg,0.264140625,1
1381750,1381750_00.jpg,0.0269921875,0
1381750,1381750_01.jpg,0.0569140625,0
1382539,1382539_00.jpg,0.164765625,1
1382539,1382539_01.jpg,0.0971875,1
1384204,1384204_00.jpg,0.0505859375,0
1384204,1384204_01.jpg,0.190234375,1
1388695,1388695_00.jpg,0.0341015625,0
1388695,1388695_01.jpg,0.0519921875,0
1389983,1389983_00.jpg,0.0490234375,0
1389983,1389983_01.jpg,0.0,0
1389978,1389978_00.jpg,0.021953125,0
1389978,1389978_01.jpg,0.0181640625,0
1393311,1393311_00.jpg,0.1103515625,1
1393311,1393311_01.jpg,0.0507421875,0
1387158,1387158_00.jpg,0.186484375,1
1387158,1387158_01.jpg,0.060234375,0
1389980,1389980_00.jpg,0.0161328125,0
1389980,1389980_01.jpg,0.0011328125,0
1392379,1392379_00.jpg,0.2560546875,1
1392379,1392379_01.jpg,0.465234375,1
1397242,1397242_00.jpg,0.0,0
1397242,1397242_01.jpg,0.0,0
1398929,1398929_00.jpg,0.1478515625,1
1398929,1398929_01.jpg,0.20421875,1
1407540,1407540_00.jpg,0.502421875,1
1407540,1407540_01.jpg,0.337421875,1
1414944,1414944_00.jpg,0.07109375,0
1414944,1414944_01.jpg,0.0519921875,0
1416205,1416205_00.jpg,0.264140625,1
1419239,1419239_00.jpg,0.264140625,1
1424781,1424781_00.jpg,0.0,0
1424781,1424781_01.jpg,0.013828125,0
1429735,1429735_00.jpg,0.1490234375,1
1429735,1429735_01.jpg,0.0338671875,0
1431687,1431687_00.jpg,0.264140625,1
1431025,1431025_00.jpg,0.264140625,1
1440420,1440420_00.jpg,0.3965625,1
1440420,1440420_01.jpg,0.2864453125,1
1445740,1445740_00.jpg,0.133515625,1
1445740,1445740_01.jpg,0.0,0
1449466,1449466_00.jpg,0.264140625,1
1466493,1466493_00.jpg,0.264140625,1
1467958,1467958_00.jpg,0.1842578125,1
1467958,1467958_01.jpg,0.104765625,1
1474648,1474648_00.jpg,0.264140625,1
1474653,1474653_00.jpg,0.264140625,1
1476985,1476985_00.jpg,0.264140625,1
1478592,1478592_00.jpg,0.264140625,1
1478947,1478947_00.jpg,0.206171875,1
1478947,1478947_01.jpg,0.0950390625,1
1480521,1480521_00.jpg,0.264140625,1
1236335,1236335_00.jpg,0.264140625,1
1236342,1236342_00.jpg,0.354140625,1
1236342,1236342_01.jpg,0.483125,1
1236511,1236511_00.jpg,0.1335546875,1
1236511,1236511_01.jpg,0.13640625,1
1236565,1236565_00.jpg,0.120625,1
1236565,1236565_01.jpg,0.13,1
1236584,1236584_00.jpg,0.3190234375,1
1236584,1236584_01.jpg,0.3373828125,1
1236617,1236617_00.jpg,0.39703125,1
1236617,1236617_01.jpg,0.3075390625,1
1239651,1239651_00.jpg,0.11453125,1
1239651,1239651_01.jpg,0.1363671875,1
1245641,1245641_00.jpg,0.408515625,1
1245641,1245641_01.jpg,0.31828125,1
1245696,1245696_00.jpg,0.0,0
1245696,1245696_01.jpg,0.0,0
1258454,1258454_00.jpg,0.264140625,1
1258453,1258453_00.jpg,0.3421484375,1
1258453,1258453_01.jpg,0.3084765625,1
1260981,1260981_00.jpg,0.264140625,1
1265282,1265282_00.jpg,0.0,0
1265282,1265282_01.jpg,0.0219140625,0
1266276,1266276_00.jpg,0.264140625,1
1267475,1267475_00.jpg,0.0156640625,0
1267475,1267475_01.jpg,0.0,0
1271689,1271689_00.jpg,0.2062109375,1
1271689,1271689_01.jpg,0.1765234375,1
1275993,1275993_00.jpg,0.0550390625,0
1282222,1282222_00.jpg,0.086875,1
1282222,1282222_01.jpg,0.078828125,0
1284575,1284575_00.jpg,0.264140625,1
1409775,1409775_00.jpg,0.00796875,0
1409775,1409775_01.jpg,0.1316796875,1
1416187,1416187_00.jpg,0.1248046875,1
1416187,1416187_01.jpg,0.0633203125,0
1421431,1421431_00.jpg,0.025546875,0
1421431,1421431_01.jpg,0.115859375,1
1422767,1422767_00.jpg,0.10078125,1
1422767,1422767_01.jpg,0.0,0
1422766,1422766_00.jpg,0.1325,1
1422766,1422766_01.jpg,0.0361328125,0
1426061,1426061_00.jpg,0.0,0
1426061,1426061_01.jpg,0.1555078125,1
1427771,1427771_00.jpg,0.066875,0
1427771,1427771_01.jpg,0.031796875,0
1427770,1427770_00.jpg,0.1542578125,1
1427770,1427770_01.jpg,0.050390625,0
1432131,1432131_00.jpg,0.264140625,1
1432966,1432966_00.jpg,0.264140625,1
1436731,1436731_00.jpg,0.264140625,1
1438599,1438599_00.jpg,0.180390625,1
1438599,1438599_01.jpg,0.12984375,1
1439323,1439323_00.jpg,0.0995703125,1
1439323,1439323_01.jpg,0.0293359375,0
1445405,1445405_00.jpg,0.264140625,1
1445744,1445744_00.jpg,0.264140625,1
1449456,1449456_00.jpg,0.264140625,1
1498154,1498154_00.jpg,0.1069140625,1
