community_id,filename,efficientnet_quality
988162,988162_01.jpg,4070.5771484375
988162,988162_02.jpg,4271.10107421875
988162,988162_03.jpg,187302.0625
1281119,1281119_00.jpg,9192.29296875
1214574,1214574_00.jpg,3938.199462890625
1214574,1214574_01.jpg,144964.546875
1214574,1214574_02.jpg,41048.875
1214574,1214574_03.jpg,9900.4892578125
1236535,1236535_00.jpg,3254.952880859375
1236535,1236535_01.jpg,1343.8350830078125
1236535,1236535_02.jpg,1462.1331787109375
1236535,1236535_03.jpg,-2.6125071048736572
1245649,1245649_00.jpg,260.45233154296875
1245649,1245649_01.jpg,638.5826416015625
1245649,1245649_02.jpg,4652.02392578125
1245649,1245649_03.jpg,6955.1962890625
1245661,1245661_00.jpg,913.0873413085938
1245661,1245661_01.jpg,37249.203125
1245661,1245661_02.jpg,1223.2081298828125
1245661,1245661_03.jpg,-0.9047630429267883
1258448,1258448_00.jpg,341.36962890625
1258448,1258448_01.jpg,300.8619384765625
1258448,1258448_02.jpg,127723.0859375
1258448,1258448_03.jpg,2192.663818359375
1258447,1258447_00.jpg,9192.29296875
1259058,1259058_00.jpg,80166.5390625
1259058,1259058_01.jpg,1495.9456787109375
1259058,1259058_02.jpg,137864.34375
1259058,1259058_03.jpg,614.8778076171875
1260984,1260984_00.jpg,30.71220588684082
1260984,1260984_01.jpg,2186.78857421875
1260984,1260984_02.jpg,706.5616455078125
1260984,1260984_03.jpg,20804.09765625
540815,540815_00.jpg,30521.921875
540815,540815_01.jpg,43417.82421875
540815,540815_02.jpg,45158.48828125
540815,540815_03.jpg,37952.08984375
1058673,1058673_00.jpg,836.673583984375
1058673,1058673_01.jpg,3278.382568359375
1058673,1058673_02.jpg,20685.146484375
1058673,1058673_03.jpg,349.29010009765625
988240,988240_00.jpg,995.5726318359375
988240,988240_01.jpg,-1521.1300048828125
988240,988240_02.jpg,62706.49609375
988240,988240_03.jpg,72352.5859375
988174,988174_00.jpg,614.9268798828125
988174,988174_01.jpg,454.2099609375
988174,988174_02.jpg,1401.432373046875
988174,988174_03.jpg,265.3543395996094
988214,988214_00.jpg,360.671630859375
988214,988214_01.jpg,13.363290786743164
988214,988214_02.jpg,635.206787109375
988214,988214_03.jpg,236.85122680664062
988213,988213_00.jpg,12.978116989135742
988213,988213_01.jpg,294.5023498535156
988213,988213_02.jpg,111387.9765625
988213,988213_03.jpg,5926.57568359375
988207,988207_00.jpg,167346.84375
988207,988207_01.jpg,113529.0
988207,988207_02.jpg,78.77427673339844
988207,988207_03.jpg,11586.8212890625
1000681,1000681_00.jpg,121623.8828125
1000681,1000681_01.jpg,-545.3871459960938
1000681,1000681_02.jpg,809.7520751953125
1000681,1000681_03.jpg,2357.615234375
1000697,1000697_00.jpg,387.1473083496094
1000697,1000697_01.jpg,354.37506103515625
1000697,1000697_02.jpg,202.20822143554688
1000697,1000697_03.jpg,84049.0625
1001462,1001462_00.jpg,9915.5654296875
1001462,1001462_01.jpg,107003.3359375
1001462,1001462_02.jpg,204128.5
1001462,1001462_03.jpg,183710.734375
364312,364312_00.jpg,-1760.1322021484375
364312,364312_01.jpg,189.54998779296875
364312,364312_02.jpg,90405.9765625
364312,364312_03.jpg,1011.2421875
847714,847714_00.jpg,192620.453125
847714,847714_01.jpg,46483.6171875
847714,847714_02.jpg,56.272361755371094
847714,847714_03.jpg,173186.4375
846503,846503_00.jpg,-1826.4715576171875
846503,846503_01.jpg,86697.78125
846503,846503_02.jpg,-11362.2939453125
846503,846503_03.jpg,451.97021484375
239927,239927_00.jpg,-683.010009765625
239927,239927_01.jpg,-1794.7628173828125
239927,239927_02.jpg,3896.3837890625
239927,239927_03.jpg,425.7974853515625
299417,299417_00.jpg,99226.9765625
299417,299417_01.jpg,4776.68701171875
299417,299417_02.jpg,37299.7265625
299417,299417_03.jpg,857.2710571289062
300073,300073_00.jpg,218.56881713867188
300073,300073_01.jpg,501.985107421875
300073,300073_02.jpg,1389.8902587890625
300073,300073_03.jpg,2077.756103515625
306545,306545_00.jpg,3994.096923828125
306545,306545_01.jpg,786.4307250976562
306545,306545_02.jpg,2205.445556640625
306545,306545_03.jpg,55036.62890625
213262,213262_00.jpg,165071.4375
213262,213262_01.jpg,2288.51953125
213262,213262_02.jpg,2757.50390625
213262,213262_03.jpg,73219.6796875
289547,289547_00.jpg,87644.2109375
289547,289547_01.jpg,435.199462890625
289547,289547_02.jpg,-2584.34814453125
289547,289547_03.jpg,607.093505859375
847323,847323_00.jpg,11327.626953125
847323,847323_01.jpg,48.307395935058594
847323,847323_02.jpg,626.4951171875
847323,847323_03.jpg,14977.4267578125
